timestamp,equity,daily_return,position,stop_price,drawdown
2020-01-02,100000.0,0.0,0,,0.0
2020-01-03,100000.0,0.0,0,,0.0
2020-01-06,100000.0,0.0,0,,0.0
2020-01-07,100000.0,0.0,0,,0.0
2020-01-08,100000.0,0.0,0,,0.0
2020-01-09,100000.0,0.0,0,,0.0
2020-01-10,100000.0,0.0,0,,0.0
2020-01-13,100000.0,0.0,0,,0.0
2020-01-14,100000.0,0.0,0,,0.0
2020-01-15,100000.0,0.0,0,,0.0
2020-01-16,100000.0,0.0,0,,0.0
2020-01-17,100000.0,0.0,0,,0.0
2020-01-21,100000.0,0.0,0,,0.0
2020-01-22,100000.0,0.0,0,,0.0
2020-01-23,100000.0,0.0,0,,0.0
2020-01-24,100000.0,0.0,0,,0.0
2020-01-27,100000.0,0.0,0,,0.0
2020-01-28,100000.0,0.0,0,,0.0
2020-01-29,100000.0,0.0,0,,0.0
2020-01-30,100000.0,0.0,0,,0.0
2020-01-31,100000.0,0.0,0,,0.0
2020-02-03,100000.0,0.0,0,,0.0
2020-02-04,100000.0,0.0,0,,0.0
2020-02-05,99515.60417342342,-0.00484395826576578,1,290.63035692487443,-0.00484395826576578
2020-02-06,100564.9429372339,0.010544464584486768,1,291.96963391985213,0.0
2020-02-07,99077.02141742677,-0.014795628340740774,1,291.96963391985213,-0.014795628340740774
2020-02-10,100607.17822761401,0.01544411396604728,1,291.96963391985213,0.0
2020-02-11,102663.64029362968,0.020440510331808825,1,297.1082284109933,0.0
2020-02-12,103128.20865903626,0.0045251499369967085,1,299.0882241385324,0.0
2020-02-13,103066.48168300182,-0.0005985459927702053,1,299.0882241385324,-0.0005985459927702053
2020-02-14,102757.84680282968,-0.0029945223231875318,1,299.3785629272461,-0.0035912759566208985
2020-02-18,100444.74090423656,-0.022510260486787614,1,299.3785629272461,-0.026020695886145084
2020-02-19,103111.96889245347,0.02655418257049247,1,299.79538290841236,-0.00015747162482460109
2020-02-20,101838.45591484368,-0.01235077742466617,1,299.79538290841236,-0.012506304152501757
2020-02-21,99411.64190700886,-0.023830035383333947,1,299.79538290841236,-0.03603831386536693
2020-02-24,93764.15515973966,-0.05680910845987175,0,,-0.09080011784415021
2020-02-25,93764.15515973966,0.0,0,,-0.09080011784415021
2020-02-26,92611.3074640275,-0.01229518565754828,1,270.8178809029715,-0.1019788991950773
2020-02-27,90063.03716611542,-0.02751575771567516,0,,-0.1266886302283895
2020-02-28,90063.03716611542,0.0,0,,-0.1266886302283895
2020-03-02,90063.03716611542,0.0,0,,-0.1266886302283895
