timestamp,equity,daily_return,position,stop_price,drawdown
2020-01-02,100000.0,0.0,0,,0.0
2020-01-03,100000.0,0.0,0,,0.0
2020-01-06,100000.0,0.0,0,,0.0
2020-01-07,100000.0,0.0,0,,0.0
2020-01-08,100000.0,0.0,0,,0.0
2020-01-09,100000.0,0.0,0,,0.0
2020-01-10,100000.0,0.0,0,,0.0
2020-01-13,100000.0,0.0,0,,0.0
2020-01-14,100000.0,0.0,0,,0.0
2020-01-15,100000.0,0.0,0,,0.0
2020-01-16,100000.0,0.0,0,,0.0
2020-01-17,100000.0,0.0,0,,0.0
2020-01-20,100000.0,0.0,0,,0.0
2020-01-21,100000.0,0.0,0,,0.0
2020-01-22,100000.0,0.0,0,,0.0
2020-01-23,100000.0,0.0,0,,0.0
2020-01-24,100000.0,0.0,0,,0.0
2020-01-27,100000.0,0.0,0,,0.0
2020-01-28,100000.0,0.0,0,,0.0
2020-01-29,100000.0,0.0,0,,0.0
2020-01-30,100000.0,0.0,0,,0.0
2020-01-31,100000.0,0.0,0,,0.0
2020-02-03,100000.0,0.0,0,,0.0
2020-02-04,100000.0,0.0,0,,0.0
2020-02-05,100000.0,0.0,0,,0.0
2020-02-06,100000.0,0.0,0,,0.0
2020-02-07,100000.0,0.0,0,,0.0
2020-02-10,100000.0,0.0,0,,0.0
2020-02-11,100000.0,0.0,0,,0.0
2020-02-12,99168.84302324399,-0.00831156976756009,1,29.132833208356583,-0.00831156976756009
2020-02-13,97635.745070577,-0.015459472006824182,1,29.132833208356583,-0.02364254929422993
2020-02-14,97149.11473237484,-0.004984141185693791,0,,-0.028508852676251584
2020-02-17,97149.11473237484,0.0,0,,-0.028508852676251584
2020-02-18,97149.11473237484,0.0,0,,-0.028508852676251584
2020-02-19,98212.55562505935,0.010946480527527891,1,28.338481221880233,-0.0178744437494065
2020-02-20,97867.1432832124,-0.0035169876157750135,1,28.338481221880233,-0.02132856716787601
2020-02-21,94213.90450708267,-0.03732855229622689,0,,-0.057860954929173314
2020-02-26,94213.90450708267,0.0,0,,-0.057860954929173314
2020-02-27,94213.90450708267,0.0,0,,-0.057860954929173314
2020-02-28,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-02,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-03,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-04,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-05,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-06,94213.90450708267,0.0,0,,-0.057860954929173314
2020-03-09,94213.90450708267,0.0,0,,-0.057860954929173314
